4393,607,0,5000,35.53494930267334,['substitution_test']
4214,786,0,5000,35.59010195732117,['transposition_test']
4610,390,0,5000,35.885085344314575,['inserstion_test']
4757,243,0,5000,36.77928304672241,['test_data_original']
4450,550,0,5000,35.94090557098389,['ommision_test']
4406,594,0,5000,35.859583616256714,['swap_test']
4406,594,0,5000,35.780999183654785,['substitution_test']
4167,833,0,5000,35.77909255027771,['transposition_test']
4591,409,0,5000,35.880077600479126,['inserstion_test']
4770,230,0,5000,35.071885108947754,['test_data_original']
4482,518,0,5000,35.50202989578247,['ommision_test']
4469,531,0,5000,35.38733124732971,['swap_test']
4451,549,0,5000,35.85983395576477,['substitution_test']
4273,727,0,5000,35.782652616500854,['transposition_test']
4629,371,0,5000,35.34972357749939,['inserstion_test']
4675,325,0,5000,43.29833507537842,['test_data_original']
4350,650,0,5000,42.77295231819153,['ommision_test']
4357,643,0,5000,45.98456382751465,['swap_test']
4315,685,0,5000,46.011488914489746,['substitution_test']
4100,900,0,5000,45.304877519607544,['transposition_test']
4523,477,0,5000,45.361167907714844,['inserstion_test']
4802,198,0,5000,39.45632553100586,['test_data_original']
4491,509,0,5000,38.92980170249939,['ommision_test']
4502,498,0,5000,38.682451009750366,['swap_test']
4439,561,0,5000,38.51646375656128,['substitution_test']
4240,760,0,5000,38.48330330848694,['transposition_test']
4662,338,0,5000,38.70771646499634,['inserstion_test']
4818,182,0,5000,39.383272886276245,['test_data_original']
4490,510,0,5000,38.034387826919556,['ommision_test']
4472,528,0,5000,37.9143340587616,['swap_test']
4463,537,0,5000,38.06744384765625,['substitution_test']
4202,798,0,5000,44.602811098098755,['transposition_test']
4626,374,0,5000,39.61290884017944,['inserstion_test']
4801,199,0,5000,39.22157120704651,['test_data_original']
4451,549,0,5000,38.86263084411621,['ommision_test']
4496,504,0,5000,38.876323223114014,['swap_test']
4466,534,0,5000,38.833940505981445,['substitution_test']
4217,783,0,5000,38.86414456367493,['transposition_test']
4621,379,0,5000,38.816457748413086,['inserstion_test']
4766,234,0,5000,48.453964948654175,['test_data_original']
4419,581,0,5000,51.098026752471924,['ommision_test']
4393,607,0,5000,50.78330445289612,['swap_test']
4385,615,0,5000,50.871755838394165,['substitution_test']
4136,864,0,5000,47.920207262039185,['transposition_test']
4580,420,0,5000,48.19542932510376,['inserstion_test']
4807,193,0,5000,40.61948752403259,['test_data_original']
4475,525,0,5000,38.96782684326172,['ommision_test']
4492,508,0,5000,39.69014000892639,['swap_test']
4445,555,0,5000,39.049506187438965,['substitution_test']
4208,792,0,5000,39.20064663887024,['transposition_test']
4645,355,0,5000,39.034857511520386,['inserstion_test']
4805,195,0,5000,38.907339334487915,['test_data_original']
4469,531,0,5000,39.396262884140015,['ommision_test']
4503,497,0,5000,39.585328102111816,['swap_test']
4484,516,0,5000,40.41224026679993,['substitution_test']
###### end generic td ifd model ###############

#embeddings
1849,0,8151,10000,100.02255606651306,['test_data_original']

#(x , y)  as x (spacing of logs) grows speed increases accuracy decreases
#(x , y) as y (size of logs) grows speed increases accuracy decreases

#TFIDF(n_gram_range=(1, 3), clean_string=False, min_similarity=0.4, top_n=1, cosine_method="sklearn", model_id="Custom-TF-IDF")
